246;661
357;480
469;116
9;723
969;15
0;752
692;672
792;474
522;11
287;156
617;403
329;434
937;308
796;204
939;372
878;959
379;112
86;280
491;440
272;381
758;596
481;381
533;581
243;751
168;142
295;760
664;841
527;843
331;923
542;161
320;805
784;597
136;40
372;579
586;511
982;82
739;906
397;20
921;947
900;356
64;44
36;796
77;118
294;537
585;243
948;568
897;111
61;953
812;883
244;492
208;664
165;656
159;212
21;758
444;507
921;383
22;186
96;275
769;987
520;18
746;834
994;342
562;414
185;628
844;443
208;37
703;408
147;400
879;379
636;864
97;535
93;78
321;565
546;710
14;785
184;824
363;226
745;373
669;822
93;745
27;392
913;0
298;883
680;613
39;696
395;389
350;656
921;210
740;916
20;997
867;474
613;59
259;384
674;476
662;773
731;57
285;890
836;704
621;93
779;438
884;932
671;318
389;794
473;707
304;535
633;752
801;95
878;553
779;854
741;914
209;203
951;265
965;338
104;459
819;217
588;647
136;582
113;935
803;295
669;464
910;967
171;127
140;978
255;189
12;283
924;767
352;865
228;680
981;405
353;51
690;13
887;87
946;985
615;218
982;943
750;484
184;276
3;242
32;823
125;986
82;914
446;535
292;821
295;271
354;432
953;397
942;618
774;896
79;84
181;155
362;36
207;69
533;440
582;75
861;986
648;157
280;366
968;775
567;352
795;124
689;344
864;549
989;352
542;566
502;107
163;948
642;970
624;45
707;377
2;852
238;219
409;367
784;796
116;575
649;998
329;726
289;56
465;18
172;658
80;180
898;15
573;754
823;700
515;310
742;922
68;189
350;942
885;470
934;497
764;193
236;966
916;503
777;436
658;585
505;606
873;48
296;821
954;222
646;654
544;84
280;806
833;727
929;139
376;346
170;994
83;675
893;886
944;931
98;70
977;386
41;929
805;136
48;19
892;528
988;662
823;280
952;680
912;429
132;189
573;637
59;312
415;510
522;198
155;409
876;22
123;576
677;158
42;351
1;697
678;909
246;847
357;507
171;802
722;213
974;515
798;909
496;339
326;728
514;295
613;850
864;483
652;966
538;247
603;794
637;560
428;435
511;663
390;211
955;907
338;720
475;942
435;361
223;214
79;337
831;313
837;705
84;828
45;763
195;391
968;923
199;928
575;414
86;363
397;833
948;114
773;606
956;893
374;922
47;290
742;324
168;265
963;323
722;722
350;683
618;627
16;563
938;415
520;547
366;21
274;860
817;245
388;716
540;231
749;191
453;122
715;904
648;644
754;934
965;251
691;363
12;714
215;321
98;209
668;540
373;826
555;26
16;882
506;922
876;247
783;491
973;159
229;495
911;112
915;293
661;585
582;115
329;910
847;103
30;67
617;330
562;209
818;627
566;689
888;765
137;831
57;717
468;199
390;852
484;719
409;986
294;374
879;787
243;440
696;105
35;403
892;809
629;452
928;764
341;602
929;222
223;149
155;829
527;864
646;130
519;994
618;311
657;631
35;188
329;30
383;125
992;782
730;734
939;248
88;15
270;626
511;882
790;187
762;145
218;49
259;379
794;566
585;40
785;580
151;998
417;740
434;310
218;803
230;441
418;421
889;278
776;631
859;893
483;736
520;470
868;890
969;280
771;4
331;426
196;690
949;358
97;90
598;530
192;200
663;987
957;321
727;797
160;980
602;162
706;692
556;48
60;681
129;526
771;154
539;214
471;803
244;727
472;530
181;686
33;329
701;283
73;533
513;547
163;172
119;790
401;169
719;504
133;900
298;416
960;71
758;37
660;448
515;153
76;999
324;629
799;916
128;376
990;273
974;526
168;582
363;598
34;749
812;302
84;739
593;571
231;764
725;962
570;663
622;624
17;359
470;163
847;490
990;485
40;343
513;860
926;772
248;377
707;159
3;910
636;213
69;337
405;752
397;34
190;166
805;327
650;350
508;808
112;199
751;543
759;327
262;740
226;733
645;459
516;348
254;410
660;711
988;804
290;133
758;95
93;956
294;873
537;186
209;575
263;439
265;507
408;459
151;308
951;328
110;672
106;937
517;842
911;394
667;938
361;704
518;978
441;655
450;803
33;388
203;39
523;69
196;76
82;746
2;200
559;679
853;961
22;86
988;155
438;451
961;142
519;270
214;559
921;287
66;752
9;348
275;562
124;71
148;36
741;441
760;164
392;466
378;681
851;556
956;354
667;294
364;581
426;61
520;252
855;636
155;795
680;249
191;211
404;290
837;951
937;951
413;996
691;797
749;52
891;532
708;364
330;711
85;714
983;694
136;62
550;895
181;104
285;965
484;143
275;167
277;560
719;4
416;716
880;368
889;629
312;468
360;322
928;790
464;968
163;476
227;710
153;774
401;42
770;309
711;726
312;605
776;724
255;147
645;325
294;369
834;615
804;507
750;81
534;858
176;495
500;515
980;799
940;567
407;945
603;374
946;571
657;162
316;707
691;636
67;781
145;138
674;794
642;611
905;646
23;319
507;911
132;215
226;797
625;977
783;688
740;700
722;919
423;262
958;641
190;43
390;897
791;395
350;361
840;185
157;329
662;760
921;284
866;34
438;441
936;519
81;713
853;378
40;444
416;754
370;379
652;263
455;980
929;609
119;737
865;864
956;439
820;453
26;979
778;437
53;388
824;517
704;671
961;676
44;413
354;905
945;86
815;777
676;398
305;940
355;257
915;701
575;72
562;642
893;399
352;61
665;978
701;982
555;135
558;784
19;252
565;706
382;960
918;870
624;42
777;627
674;838
82;795
473;122
941;631
108;318
783;645
61;293
239;967
384;832
222;541
840;520
920;102
692;208
318;615
154;692
18;850
622;724
386;827
895;905
508;432
193;926
675;700
469;919
645;89
720;951
485;791
820;235
787;153
917;980
103;264
804;325
477;415
300;932
22;336
906;411
71;479
324;789
348;913
845;219
632;772
563;228
894;203
207;227
30;387
936;233
909;915
801;244
628;867
449;259
400;537
897;308
182;308
879;5
467;30
887;873
308;697
348;331
701;575
430;274
208;72
902;635
399;673
502;156
677;80
161;480
464;585
819;95
874;254
45;585
323;202
760;999
499;62
924;212
566;470
542;52
437;174
51;328
634;261
908;509
806;723
328;387
868;406
409;722
878;253
456;446
529;844
950;6
312;902
135;336
749;289
589;207
537;109
42;289
534;491
460;613
345;536
779;599
873;373
131;92
653;202
333;313
13;96
522;592
223;44
15;732
126;571
760;517
134;120
849;759
363;119
188;387
792;843
100;993
65;351
132;939
771;42
683;546
956;275
193;441
586;450
65;489
475;728
487;773
776;261
465;753
523;372
729;534
13;946
521;169
995;529
526;872
912;76
960;83
888;213
560;858
926;408
172;913
53;698
911;64
356;326
216;803
885;378
415;399
313;148
533;9
753;24
445;57
923;192
576;399
767;403
885;563
700;606
826;114
200;815
480;315
34;457
813;668
312;722
987;533
660;561
769;739
680;551
104;902
963;114
989;860
121;512
296;953
441;653
102;278
552;301
199;497
668;217
975;296
210;777
744;200
205;43
739;206
633;145
883;149
501;924
151;85
826;620
193;522
160;860
226;659
620;708
981;359
362;271
71;462
576;808
691;186
369;788
655;78
772;89
319;296
770;953
777;628
149;113
671;47
24;452
136;350
550;85
580;496
61;380
844;361
73;420
573;693
232;965
715;37
964;114
749;70
540;930
889;667
931;353
209;248
599;23
437;123
671;340
635;284
207;158
16;392
245;957
223;349
379;83
395;183
397;634
83;909
702;65
809;619
196;913
565;708
170;595
762;49
983;449
21;891
329;431
829;806
98;357
825;583
707;539
287;848
957;25
850;965
940;528
421;606
530;16
87;294
593;307
221;650
195;173
366;929
61;504
853;965
805;277
811;345
240;226
912;656
626;716
751;144
744;796
108;454
28;414
360;313
344;535
212;790
135;175
388;533
173;358
786;452
171;884
159;663
716;76
366;304
103;430
667;877
556;76
905;398
65;911
900;646
143;540
621;269
64;21
209;65
838;378
483;268
929;298
972;859
636;445
737;952
48;56
210;913
867;335
234;58
269;989
468;261
457;140
309;631
263;890
598;695
866;301
465;724
947;399
947;257
103;45
761;619
173;948
598;87
330;707
402;729
787;150
795;849
910;221
810;789
989;341
596;746
846;41
85;746
590;485
966;467
388;976
954;224
227;848
88;509
542;222
301;555
487;869
908;716
506;616
814;725
589;157
268;762
449;15
773;131
862;851
496;844
741;934
340;810
195;571
621;61
133;301
247;766
40;41
258;976
133;369
240;973
671;240
878;230
708;192
775;212
74;956
646;690
725;456
813;553
528;98
520;934
995;752
592;287
910;501
722;407
756;797
998;492
610;523
173;500
56;110
102;3
796;408
987;176
654;556
41;583
227;705
447;34
849;306
978;918
648;590
320;206
469;367
456;277
957;153
80;202
282;313
496;418
996;516
138;586
765;415
633;353
460;138
180;50
349;963
643;304
545;255
852;465
790;895
533;429
952;709
219;500
476;838
301;914
209;29
38;332
167;391
153;232
957;966
746;331
187;406
927;993
510;775
657;27
460;30
627;100
982;709
634;55
196;132
877;621
837;265
840;320
925;311
136;153
101;619
508;823
149;202
241;546
781;225
990;700
181;273
453;178
401;938
349;458
757;98
36;824
88;124
493;921
565;607
68;199
639;503
926;841
522;803
951;779
467;88
273;971
142;177
440;563
811;662
918;987
961;678
396;2
582;683
735;25
708;320
980;174
156;791
61;677
347;612
655;597
986;569
990;669
825;65
682;911
683;930
109;902
689;81
238;960
106;923
258;838
68;925
71;147
107;99
814;351
115;762
215;199
7;321
0;391
687;727
177;517
1;823
342;778
210;78
484;74
553;100
571;424
353;817
528;61
498;843
561;725
250;331
796;920
715;909
895;368
81;846
273;379
745;741
836;245
583;293
936;28
614;739
798;14
191;790
846;189
792;939
892;843
165;452
266;670
27;421
62;301
182;116
993;706
827;191
679;611
980;283
477;205
907;532
111;510
533;781
728;924
63;705
575;142
954;429
213;293
475;166
218;161
230;635
846;498
746;91
187;999
111;234
209;509
461;686
935;632
340;755
137;245
692;138
237;477
540;851
751;397
978;385
136;814
64;315
975;272
686;613
764;441
593;728
813;828
495;66
680;267
494;580
952;720
28;972
469;92
397;368
957;895
340;790
21;725
98;395
444;145
711;662
946;727
990;696
651;964
324;408
981;474
170;484
903;397
433;416
785;92
846;883
875;318
656;869
101;803
707;87
729;100
621;535
556;831
634;224
729;332
320;504
767;988
387;482
724;855
886;623
292;682
610;352
298;827
787;627
71;121
595;848
256;237
679;880
853;635
927;71
763;208
686;453
771;341
116;886
930;173
144;245
916;83
794;47
490;268
236;728
44;6
152;607
736;472
248;529
309;506
629;89
928;815
859;84
995;157
581;957
711;900
696;898
976;350
931;172
442;631
390;584
398;198
27;756
56;78
716;298
93;586
577;424
544;55
316;101
224;710
51;333
687;279
17;143
309;254
631;386
541;75
86;677
115;45
690;729
787;102
28;916
440;282
863;124
322;272
353;920
33;829
948;732
580;57
896;119
181;883
447;801
447;329
757;17
500;900
308;499
365;587
313;121
682;134
892;404
415;893
820;37
900;710
353;711
126;354
96;58
148;570
548;903
655;226
469;111
525;845
624;422
963;854
555;445
515;827
49;446
165;491
704;287
63;410
901;736
976;45
891;145
803;250
350;794
39;410
465;456
664;780
879;569
269;398
73;45
154;907
195;299
305;650
893;657
866;260
840;245
324;732
135;480
954;478
619;713
504;761
405;105
361;593
781;384
612;135
18;665
336;855
581;68
849;591
840;152
357;693
928;779
569;220
131;932
645;398
614;790
778;360
540;393
501;90
937;712
869;509
44;731
241;175
908;469
151;66
630;363
638;467
355;811
833;626
536;141
461;849
738;213
520;228
886;976
315;188
566;759
653;128
283;848
648;197
538;393
311;662
780;578
768;251
152;311
4;729
560;875
553;796
250;20
770;830
210;12
288;932
154;962
500;871
709;510
183;507
162;636
87;142
829;799
68;159
445;268
76;575
971;585
628;690
205;857
877;262
77;818
986;525
104;378
508;817
78;896
542;641
127;497
567;923
787;411
966;451
951;611
384;942
936;713
960;568
334;809
666;851
632;921
430;343
650;562
37;451
291;250
80;549
725;434
447;474
18;704
903;794
891;426
311;466
433;43
588;391
418;939
483;269
230;691
9;206
67;223
273;224
373;515
160;701
530;835
216;502
266;486
549;630
905;871
960;206
610;963
910;606
974;646
32;351
767;811
318;34
425;241
407;795
431;678
420;376
266;609
935;598
827;85
125;931
389;852
363;358
730;802
596;103
312;667
250;726
482;808
934;719
516;181
77;24
78;754
199;227
450;584
940;0
28;311
779;888
521;101
961;914
447;960
303;622
645;304
482;763
427;694
893;457
675;215
81;645
8;100
852;635
653;136
907;146
861;595
74;1
888;362
205;380
846;19
271;556
878;454
379;774
272;435
799;756
690;483
325;812
230;133
879;420
248;326
260;311
52;156
761;49
229;481
875;64
488;512
610;655
944;524
767;553
720;78
363;218
336;151
456;378
270;262
770;754
483;784
132;520
758;959
504;721
693;330
545;790
559;735
268;177
872;669
868;705
366;326
700;170
963;42
975;901
699;383
778;967
710;121
581;704
380;90
896;984
20;45
860;390
533;572
658;601
882;279
505;601
393;65
388;156
84;962
557;716
983;603
21;310
551;577
80;437
153;563
796;782
772;883
684;320
465;309
637;390
383;374
18;420
877;177
573;645
733;424
619;418
532;180
0;417
24;550
838;955
492;221
447;319
482;722
828;510
380;68
691;774
325;166
332;609
584;601
432;373
3;434
704;728
943;378
249;591
882;267
295;915
471;681
898;162
926;699
937;154
349;63
264;665
733;845
93;366
848;391
832;423
117;465
951;57
516;719
375;104
473;236
627;113
772;775
303;643
268;169
682;885
663;278
24;940
170;39
994;98
285;883
743;491
434;872
798;6
729;841
646;207
323;833
681;112
435;151
892;958
542;449
98;678
708;947
759;839
440;10
886;476
724;277
818;589
492;136
678;899
976;297
913;427
523;475
561;830
596;911
505;19
146;36
555;836
784;65
782;487
113;959
565;718
954;169
482;46
14;91
619;298
472;992
981;245
535;671
154;233
385;928
242;528
505;867
330;688
721;982
805;427
354;191
786;17
731;194
472;354
992;515
815;505
291;207
547;154
54;310
300;113
910;548
102;184
716;36
213;86
839;794
325;32
286;192
944;280
206;964
513;340
198;800
241;870
113;737
236;297
320;175
634;410
681;691
516;805
89;602
300;694
981;386
515;198
189;782
218;99
263;266
948;89
797;960
915;110
307;232
70;979
800;916
766;663
160;914
351;594
675;138
191;603
664;818
359;811
284;43
680;330
518;137
34;54
227;544
613;720
776;406
497;856
531;320
894;64
620;852
37;274
430;624
424;124
74;344
425;978
601;103
825;264
551;739
461;662
881;712
435;616
301;631
818;268
640;334
72;343
924;294
191;432
5;405
900;893
713;909
979;883
118;635
119;673
580;233
305;791
859;231
182;908
417;421
973;799
806;155
484;740
272;82
54;306
911;393
258;145
839;567
949;972
732;552
497;666
511;144
687;407
29;280
484;692
111;283
14;583
432;100
87;558
425;239
610;35
581;812
761;187
974;159
951;291
282;210
175;865
923;307
288;661
467;77
710;991
598;361
195;628
378;675
713;739
479;391
547;493
941;461
85;698
383;500
432;870
328;192
410;901
107;149
659;125
812;426
90;348
528;618
437;219
617;133
808;299
446;212
811;890
663;681
923;462
222;589
278;966
644;840
663;405
951;294
520;228
15;587
927;53
300;198
965;322
23;865
80;249
692;132
423;116
380;519
237;425
225;197
903;222
147;124
703;688
955;32
267;323
612;579
283;858
284;758
590;464
716;601
438;356
508;28
274;511
416;546
24;432
56;94
2;818
684;705
905;176
495;276
366;991
598;757
637;112
848;565
832;622
928;773
709;624
758;546
713;119
849;191
271;409
7;834
267;517
577;465
173;579
852;413
969;439
235;447
758;751
390;162
662;850
714;402
503;283
385;378
59;137
991;786
327;303
5;957
983;763
489;119
535;383
392;252
769;515
803;269
389;311
788;961
728;686
528;421
694;605
331;983
132;198
406;35
587;66
86;665
434;278
463;995
261;271
627;279
458;461
632;988
479;116
989;747
349;29
57;640
775;584
262;377
431;505
987;336
976;356
664;703
429;138
834;110
847;793
699;457
59;248
962;233
972;343
504;16
209;659
686;558
8;445
889;850
16;85
563;756
283;290
303;102
797;929
558;340
281;878
899;555
329;600
580;526
621;28
405;88
1;971
127;316
669;106
694;983
248;984
94;761
230;943
174;768
945;860
436;43
784;163
734;330
759;130
228;408
864;363
228;987
680;474
754;311
163;986
432;690
235;574
91;296
783;137
325;386
425;811
581;761
592;362
304;837
236;796
557;539
878;285
118;885
755;107
80;756
188;862
605;958
428;745
807;209
71;438
547;621
805;841
983;53
782;467
394;318
169;917
74;367
429;892
811;950
455;206
540;675
56;569
197;563
206;622
332;847
554;94
765;798
248;935
733;36
302;65
103;288
713;762
586;271
787;237
528;535
933;856
753;865
897;871
564;236
644;419
846;159
134;546
763;74
151;276
118;493
158;775
648;390
102;252
962;294
982;926
775;968
93;797
913;698
341;900
901;377
370;497
392;882
219;943
153;166
998;511
119;511
119;34
376;158
208;363
762;644
909;270
253;717
643;877
65;337
633;65
733;251
374;741
123;661
382;766
170;159
98;795
296;471
806;264
849;58
420;754
489;977
137;256
467;100
244;674
238;341
878;816
532;932
777;867
136;377
911;715
776;441
192;603
545;113
973;782
911;379
28;6
916;879
575;756
114;117
273;22
417;708
527;829
280;282
263;363
693;938
128;472
147;705
978;48
784;533
711;354
126;461
763;859
312;871
899;653
356;21
753;18
103;889
298;67
914;363
322;263
850;609
89;972
250;555
859;211
900;527
971;580
406;919
895;955
945;667
516;409
382;609
7;672
185;109
368;257
407;910
133;421
211;447
504;516
372;790
608;756
12;688
752;828
49;173
611;184
993;342
122;246
846;913
881;241
602;416
787;140
187;601
804;990
394;550
369;959
415;378
583;154
59;760
396;693
856;178
623;11
498;184
264;64
787;887
575;297
566;263
914;955
3;467
569;410
884;762
434;498
804;652
768;614
759;968
187;86
517;187
384;424
793;775
642;2
337;739
202;506
975;71
393;152
464;627
151;591
190;985
809;93
743;124
207;845
416;649
305;819
699;489
780;378
878;489
162;227
825;567
73;144
560;927
523;732
258;616
150;131
817;596
895;531
377;291
680;668
568;796
586;687
433;382
807;486
291;14
273;974
464;923
766;622
912;664
533;816
601;474
586;799
499;173
2;103
593;249
1;587
809;494
659;28
981;385
710;177
120;37
441;244
342;175
667;894
830;273
618;712
757;864
67;93
209;786
188;260
379;703
892;41
12;686
165;970
263;737
641;526
954;355
695;563
33;342
456;323
506;108
273;319
630;288
829;945
426;566
818;194
197;450
797;416
144;399
231;656
10;696
631;92
632;92
758;402
168;503
60;867
329;864
753;271
430;573
411;724
857;219
543;696
919;446
329;503
557;278
419;633
110;800
313;810
477;181
687;538
530;427
777;923
506;950
864;332
696;526
986;571
988;507
799;790
152;934
172;186
763;254
844;889
83;426
756;529
551;943
794;249
885;873
194;430
442;620
190;969
581;996
806;31
292;848
645;603
1;522
657;542
8;501
775;275
582;887
839;79
193;335
780;753
732;737
685;114
313;368
348;532
744;203
605;766
447;813
597;235
781;153
528;29
286;251
240;384
98;918
847;555
780;110
775;245
216;53
299;554
162;530
289;632
174;124
798;804
896;8
827;769
290;603
298;39
806;751
466;480
497;301
16;394
521;792
751;633
428;359
549;394
514;43
73;250
863;896
854;161
452;435
487;89
90;78
264;177
812;735
438;465
586;818
57;860
513;895
111;381
372;164
376;536
459;433
255;246
529;47
176;910
896;305
28;61
813;927
303;442
527;574
821;692
920;84
807;695
986;213
737;968
784;472
788;288
58;951
629;657
823;18
647;764
559;528
568;281
790;995
46;586
591;669
853;798
343;683
616;374
625;559
260;316
310;207
126;423
516;740
2;862
297;646
618;509
927;56
133;392
516;525
905;990
166;150
377;115
619;990
944;375
334;255
31;264
757;330
454;352
401;144
765;50
992;184
288;944
50;343
871;286
550;223
858;100
653;270
149;159
829;10
804;525
795;627
527;42
614;354
752;596
602;781
990;372
760;855
998;982
861;432
65;275
119;658
824;110
397;931
610;487
180;294
522;391
339;239
255;364
656;246
330;696
591;274
684;768
233;486
339;798
272;167
297;397
945;529
406;136
803;417
644;683
743;265
415;307
259;599
32;520
600;633
326;615
102;369
684;844
974;56
877;910
591;812
214;13
997;125
446;810
833;118
561;238
601;646
952;325
858;377
509;634
453;818
198;638
841;682
294;575
845;561
162;747
539;733
91;931
50;402
309;133
152;221
687;481
71;87
13;455
416;358
986;596
546;243
456;773
614;576
172;314
830;870
965;271
956;814
699;867
555;20
275;456
67;375
481;232
130;716
566;753
669;838
159;486
575;565
200;296
277;318
317;474
230;995
303;282
256;416
525;257
388;145
900;395
83;529
529;170
761;224
642;897
9;418
644;991
711;479
696;390
613;402
590;236
703;800
226;71
72;199
976;714
190;309
365;524
938;763
403;45
35;30
534;52
676;419
465;811
350;311
571;777
719;134
643;985
554;663
692;282
303;457
97;562
248;927
707;699
52;120
53;947
75;650
354;583
867;538
560;283
335;414
721;761
628;198
994;55
666;380
969;274
71;120
742;577
932;972
803;748
712;765
759;229
258;623
701;69
780;59
117;15
103;408
946;889
736;336
933;49
933;651
33;672
150;778
876;955
908;776
651;894
735;811
571;570
654;491
503;4
497;925
275;606
262;954
171;662
173;852
841;595
39;753
815;61
732;86
79;479
746;745
161;3
408;222
280;291
837;376
234;245
833;928
552;7
375;426
410;196
607;214
781;55
935;55
855;981
996;509
837;568
412;23
258;751
763;272
198;39
673;879
824;796
618;595
762;110
201;807
685;306
676;882
872;532
964;105
67;353
367;299
295;327
538;666
833;809
670;800
244;102
227;370
523;727
389;984
436;340
292;744
780;188
823;531
891;529
151;725
787;657
205;845
672;373
584;496
258;951
762;952
440;400
563;583
78;306
358;144
143;979
669;727
60;622
519;106
504;7
774;303
658;945
13;586
897;382
698;149
142;892
726;485
577;340
304;379
625;240
453;585
170;7
581;808
988;477
785;49
854;478
992;250
176;458
294;494
387;977
685;695
607;209
1;250
252;184
149;719
317;139
480;263
554;189
132;650
363;205
597;419
597;648
295;664
899;476
308;119
45;810
991;648
554;757
977;961
5;331
555;804
328;65
732;714
998;729
696;987
325;643
131;182
380;266
98;958
914;337
350;776
875;30
674;507
148;832
708;797
211;170
645;32
649;792
91;531
916;580
665;170
780;320
793;401
678;809
267;288
658;18
47;667
980;779
928;297
391;224
566;165
20;899
775;155
998;99
532;587
175;566
42;333
671;180
996;555
237;272
828;338
564;419
138;192
123;977
51;870
863;793
140;692
13;500
150;881
544;638
403;579
276;680
113;92
976;714
995;800
782;373
60;118
395;227
601;600
760;583
31;20
47;662
724;381
426;349
319;171
29;115
10;599
869;249
61;884
306;46
215;408
981;251
87;489
732;21
296;786
898;549
120;961
606;382
531;614
955;732
665;626
394;824
770;667
362;461
249;146
166;717
294;714
367;623
38;796
574;234
648;404
53;533
273;480
995;48
992;486
717;447
928;574
380;589
14;157
481;420
126;271
772;149
619;181
254;405
594;983
344;735
39;720
83;261
573;861
551;289
672;314
468;763
429;718
788;720
334;778
608;881
315;154
107;377
632;903
913;91
225;589
454;9
142;981
407;207
490;119
15;152
606;191
747;812
803;8
720;901
393;534
71;816
374;463
420;885
613;705
629;669
947;459
64;82
860;458
621;447
310;580
229;214
762;455
274;123
406;295
574;623
182;12
698;691
517;637
635;678
560;522
594;785
490;346
205;147
127;664
952;344
387;273
590;812
305;856
54;918
188;296
479;317
131;5
486;935
